"Confirmed","Deaths","Incidence_Rate","Case.Fatality_Ratio"
-0.195685761459164,-0.16514633077862,0.291958710848538,-0.0343947048245975
-0.0395901317762103,-0.0964451605868577,2.74903300278323,-0.124672567512595
-0.18333286990152,-0.174960783663158,0.0541196943557183,-0.415549194167312
-0.19743263501277,-0.135702972125008,1.57693264245767,0.954625926661478
-0.165365027635857,-0.0964451605868577,1.75298742927172,0.851323126603272
-0.190569917480746,-0.174960783663158,0.405273854285062,-0.37598780156139
-0.000784583549672614,-0.132431487830162,0.26040049256795,-0.387208120644969
-0.0729055059771285,-0.161874846483774,0.826311800744012,-0.480284414764676
1.77329028681982,0.793398567611208,0.801814049995636,-0.091948744903524
-0.197557411695171,-0.178232267958003,0.461059100510441,-0.428942348305467
-0.054438556981863,-0.106259613471395,0.0912843530983046,-0.143750471177637
-0.173974618721487,-0.168417815073466,-0.00317081200700048,-0.325051849907792
0.19149628402941,-0.0244725061002495,0.505652118975776,-0.215418895887616
-0.0247417065705576,-0.135702972125008,0.204819561988168,-0.37550639659099
-0.156755436550226,-0.106259613471395,3.7622396999238,0.533612543504992
-0.182334656442317,-0.129160003535316,0.619539377213214,0.618616584803918
0.557591070192308,-0.0113865689208662,0.218143531703476,-0.394781839435697
-0.153261689443014,-0.129160003535316,1.51648715528409,0.153610986050152
-0.142281341391775,-0.0931736762920119,0.788526529786298,0.508561737885203
0.203724398904653,-0.0506443804590161,1.71985709301807,-0.2952071379167
1.27555610072446,0.655996227227683,1.18171092986829,-0.0130325978345766
-0.176719705734297,-0.16514633077862,0.567072028856109,-0.242638624760396
0.740139356544156,0.341933734922483,1.58709857603656,-0.0310118382715499
0.120997458473159,-0.112802582061087,0.74231134679719,-0.412552805518129
-0.232120552720093,-0.184775236547695,-1.11469060125708,-0.642686155163378
-0.172227745167881,-0.168417815073466,3.1097987518131,-0.33431618381108
-0.165489804318257,-0.148788909304391,0.989464909450785,-0.0328758747363608
-0.128306352962925,-0.161874846483774,0.858438751752873,-0.39361810137883
-0.172227745167881,-0.148788909304391,0.544279493692534,0.0357277818116785
-0.0383423649522059,-0.178232267958003,0.989472795485713,-0.60456185735292
0.287699106160151,-0.0473728961641703,0.38810779269004,-0.344234949092215
-0.0236187164289536,-0.0931736762920119,0.351326594976172,-0.14663679370618
-0.182334656442317,-0.122617034945624,1.40676005063004,0.76700514244713
-0.0681639920459117,-0.122617034945624,0.175544049356289,-0.214629208628681
-0.115953461405281,0.080214991334817,0.696512202658734,1.93291523821522
0.415096098891003,0.116201318578121,0.831013462476849,-0.117618951195092
0.951011949800904,0.135830224347196,0.158703561334329,-0.33672278346095
-0.00215712705607748,0.0540431169760504,1.16382435806055,0.529889406006946
-0.169357881472671,-0.142245940714699,1.30484528784299,0.122414688271351
-0.172352521850281,-0.148788909304391,2.51170359527001,0.0371440948325033
-0.162744717305447,-0.148788909304391,0.733187525601468,-0.0570050584942645
-0.231870999355292,-0.184775236547695,-1.06762347697199,-0.642686155163378
-0.23124711594329,-0.184775236547695,-1.01711863141545,-0.642686155163378
0.144455474764443,-0.109531097766241,-0.291745956976921,-0.417079496201856
-0.224758728458467,-0.181503752252849,-0.862685906635579,-0.140931625505401
-0.230872785896089,-0.184775236547695,-0.175318629131754,-0.642686155163378
-0.231870999355292,-0.184775236547695,-1.03979170104757,-0.642686155163378
-0.231496669308091,-0.184775236547695,-1.03481723178019,-0.642686155163378
-0.151764369254208,-0.158603362188928,-0.592493325249357,-0.274940599264985
-0.231496669308091,-0.184775236547695,-0.959490014558116,-0.642686155163378
-0.210035079935215,-0.181503752252849,-0.679960040616159,-0.475434645277386
-0.180712559571111,-0.178232267958003,-0.563573603398067,-0.498979760746773
-0.226256048647273,-0.184775236547695,-0.84917154846413,-0.642686155163378
-0.230248902484087,-0.184775236547695,-1.0240633929908,-0.642686155163378
-0.23112233926089,-0.184775236547695,-1.03912505218835,-0.642686155163378
-0.172726851897483,-0.178232267958003,-0.769583254211223,-0.518301628903628
-0.227004708741675,-0.184775236547695,-0.792840204250208,-0.642686155163378
-0.227254262106476,-0.184775236547695,-0.803184460297215,-0.642686155163378
-0.223885291681664,-0.184775236547695,-0.434585786482288,-0.642686155163378
-0.23124711594329,-0.181503752252849,-0.946374472020175,3.58638773766815
-0.229001135660082,-0.184775236547695,-0.798184487805215,-0.642686155163378
-0.227379038788877,-0.184775236547695,-0.763319250609757,-0.642686155163378
-0.229874572436885,-0.184775236547695,-0.909617781925269,-0.642686155163378
-0.231870999355292,-0.184775236547695,-1.00786533055405,-0.642686155163378
-0.223011854904861,-0.184775236547695,-0.491695679339407,-0.642686155163378
-0.230748009213688,-0.184775236547695,-0.769428224931563,-0.642686155163378
-0.229749795754485,-0.184775236547695,1.46233606631437,-0.642686155163378
-0.223261408269662,-0.181503752252849,-0.0485842383991282,-0.225735207982806
0.184758343179786,0.319033344858563,2.5351171670681,0.721857890473372
-0.00452788402168589,0.0147853054379005,0.0228504979177377,0.347343752862422
0.183884906402983,0.227431784602879,0.710172167174605,0.476103039041002
-0.0932441052084006,-0.0310154746899411,0.503391445763375,0.607417448378016
-0.142655671438976,-0.112802582061087,0.335140313992776,0.265650496853434
-0.224883505140868,-0.181503752252849,-0.635134187439301,-0.132280685338884
-0.169981764884673,-0.135702972125008,0.738099120227634,0.248986051156521
16.4884539956688,9.55116202491349,1.23147737934053,0.0147574087262541
0.221941794535118,0.489150528190546,0.23216004563758,1.03313812443625
0.466878422087187,0.534951308318387,2.85138928644922,0.519893958181953
2.42387590885573,1.6995997172835,0.481466146245689,0.158386189847272
0.967732025242564,0.423720842293629,0.517065715117807,-0.0700723647654328
0.108769343597916,0.00169936825851715,3.49944440343041,-0.0250432257198286
0.0574861271313341,0.0671290541554337,-0.339393368029713,0.339421052176644
1.29726724346213,0.858828253508124,3.38773731592983,0.127773337591194
-0.196683974918368,-0.174960783663158,0.160783784593793,-0.329972944777949
-0.183707199948722,-0.161874846483774,0.43540457020524,-0.108602081068676
-0.214776593866432,-0.184775236547695,-0.854367266694335,-0.642686155163378
0.440924872147894,-0.00811508462602033,0.402818091894552,-0.346321688813672
-0.18607795691433,-0.174960783663158,-0.340536873299427,-0.402007153132316
-0.195311431411963,-0.16514633077862,1.03775681828718,-0.0405807195738055
-0.229125912342483,-0.184775236547695,-0.751469185787386,-0.642686155163378
-0.173475511991885,-0.161874846483774,0.185866253173799,-0.201782706761794
-0.112085384250867,-0.148788909304391,6.35193323632246,-0.304184398668547
-0.202673255673589,-0.174960783663158,-0.284339648692393,-0.266370257919895
-0.209411196523213,-0.168417815073466,-0.132439729819979,0.170597285765761
-0.199803391978379,-0.161874846483774,-0.298459705585248,0.157408905642586
-0.215026147231233,-0.171689299368312,0.237598874754206,0.221650114904378
-0.195061878047162,-0.135702972125008,-0.120366750368469,0.852440978665948
-0.205917449416,-0.174960783663158,-0.323574111636423,-0.219778765880226
0.00258438687513934,-0.135702972125008,0.224157109396793,-0.406613449821906
-0.115953461405281,-0.155331877894083,0.0411154531822637,-0.356508222565756
-0.0264885801241638,-0.0735447705229369,1.58408756246367,-0.0319339788928063
-0.197183081647969,-0.168417815073466,0.224539505540511,-0.114051918559438
-0.216273914055237,-0.178232267958003,0.308265612532194,-0.176489033118958
-0.201799818896786,-0.168417815073466,0.565016619879405,-0.0335602858255046
-0.194063664587958,-0.168417815073466,0.199986743561603,-0.157382593690908
-0.0196258625921395,-0.155331877894083,-0.0533278264186948,-0.486237737518994
-0.211158070076819,-0.178232267958003,-0.369938048386306,-0.290263330760751
-0.223261408269662,-0.184775236547695,-0.667809437696363,-0.642686155163378
-0.0531907901578585,-0.0899021919971661,0.0184082910528757,-0.0440097254250246
-0.208288206381609,-0.181503752252849,-0.293474291259361,-0.487693918253323
-0.152887359395812,-0.171689299368312,-0.0144699611634214,-0.45620730634561
-0.190944247527947,-0.174960783663158,0.0888851913768376,-0.3735632710741
-0.0176294356737324,-0.116074066355933,2.88269304503635,-0.281037602373248
-0.179090462699905,-0.168417815073466,1.4134025792923,-0.294409481636076
-0.136042507271752,-0.16514633077862,0.483967761985526,-0.412009397372568
-0.219019001068047,-0.184775236547695,-0.509671364972973,-0.642686155163378
-0.209161643158412,-0.181503752252849,-0.250416695878731,-0.481797474457831
0.0314078005096416,-0.0212010218054037,1.36732965177714,0.0581546888191184
-0.136666390683755,-0.171689299368312,1.14569750564725,-0.487896522484578
-0.223386184952062,-0.178232267958003,-0.284798575158438,0.203128623402926
-0.200926382119983,-0.152060393599237,0.0819980624890692,0.541454534829448
-0.106844763590049,-0.148788909304391,7.78737814178867,-0.318344830713152
-0.0314796474201815,-0.142245940714699,8.58115145697706,-0.403354237098908
-0.196683974918368,-0.135702972125008,0.704621341885785,0.920879896763769
-0.186577063643932,-0.181503752252849,0.220630201753832,-0.561580628451541
-0.141283127932571,-0.171689299368312,-0.334828241640594,-0.480029466977551
-0.195186654729562,-0.178232267958003,0.287657557130015,-0.442662389961887
-0.226380825329673,-0.184775236547695,-0.898298552856151,-0.642686155163378
-0.155757223091022,-0.155331877894083,-0.00362704890156515,-0.207340313254251
-0.0634224781146948,-0.112802582061087,1.49716602632413,-0.160972117074581
-0.220266767892051,-0.184775236547695,-0.00135047252713787,-0.642686155163378
-0.219143777750447,-0.174960783663158,-0.205801699137513,0.211261457812218
-0.211906730171222,-0.145517425009545,0.427008682902849,1.55016697445297
-0.21714735083204,-0.135702972125008,0.100810446641963,3.0577535010642
-0.212405836900823,-0.171689299368312,-0.584026992266875,0.106769977743474
-0.224259621728865,-0.181503752252849,-0.641473546949127,-0.172789055959876
-0.181336442983113,-0.152060393599237,0.682762959982302,0.0846729910238616
-0.210035079935215,-0.181503752252849,0.182200138240297,-0.475434645277386
-0.171104755026277,-0.16514633077862,0.517488163162855,-0.279452814674781
-0.204045799179994,-0.174960783663158,-0.229618131026797,-0.247972591832436
-0.0105171647769071,-0.132431487830162,1.06210953672124,-0.37598780156139
-0.217771234244042,-0.184775236547695,0.00551804920346192,-0.642686155163378
0.656414202653459,0.1718165515905,0.312222114152726,-0.189549884944244
-0.193315004493556,-0.145517425009545,0.24533253753731,0.499571745151245
-0.033600851020989,-0.142245940714699,-0.094217937604291,-0.400796950733668
-0.221389758033655,-0.184775236547695,-0.457778945699038,-0.642686155163378
-0.219518107797649,-0.184775236547695,-0.108259795034849,-0.642686155163378
0.12973182624119,-0.0735447705229369,0.666946618751717,-0.295610435682722
-0.0875043778179803,-0.145517425009545,4.23710600437332,-0.33617864265445
-0.213528827042427,-0.168417815073466,-0.443827567569321,0.350720463958121
-0.0639215848442966,-0.171689299368312,3.12074421431167,-0.554841890327115
-0.207664322969607,-0.174960783663158,0.116092493773846,-0.189571095217144
-0.120195868606896,-0.184775236547695,-0.0827568662427678,-0.642686155163378
-0.145775088498987,-0.119345550650779,0.290195284524853,0.212906828935485
-0.21714735083204,-0.178232267958003,-0.545105855148815,-0.149294200999701
0.631458866173371,0.0376856955018213,1.15765902407807,-0.351826572301392
-0.165614581000657,-0.148788909304391,-0.583189733588066,-0.0317317653922201
-0.228751582295281,-0.184775236547695,-0.779192117794854,-0.642686155163378
-0.0866309410411772,-0.109531097766241,3.17600455595411,-0.0587402745923018
2.06938535415607,0.655996227227683,-0.248006986145276,-0.230211016469753
-0.231870999355292,-0.184775236547695,-0.975573689176167,-0.642686155163378
-0.197183081647969,-0.138974456419853,-0.561540593118884,0.837489707327655
0.0260424031664226,-0.109531097766241,-0.373394774774722,-0.313599206518683
-0.202673255673589,-0.178232267958003,-0.710956078628962,-0.39180889033439
-0.176594929051896,-0.16514633077862,0.507183260858594,-0.243537607974785
1.50701684657728,0.387734515050325,-0.165798245671197,-0.270996133731421
-0.216773020784839,-0.181503752252849,-0.767381018524078,-0.402007153132316
-0.111461500838865,-0.178232267958003,-0.720898980752434,-0.58145861173045
2.91038019353506,0.763955208957595,0.864904803674779,-0.301807854490438
-0.175596715592693,-0.174960783663158,0.138250901295092,-0.446636372051983
-0.183083316536719,-0.171689299368312,-0.887017735990679,-0.341378091551972
1.10536070593025,0.777041146136979,3.53050496724483,0.169277094341918
-0.209785526570414,-0.142245940714699,-0.335426898187496,1.50728995795209
3.42683088199049,0.750869271778212,1.44346591717592,-0.35395999456289
0.558963613698713,0.0507716326812046,2.14076703019156,-0.306494792073932
-0.189072597291941,-0.171689299368312,-0.693894676365977,-0.299456969658211
-0.142780448121376,-0.184775236547695,0.724466555668607,-0.642686155163378
30.0288452397177,18.8847067181086,0.782443989731045,0.0688353297769141
0.246522800968005,-0.00484360033117451,0.800090853878291,-0.218235308255105
0.537002917596235,0.129287255757504,0.755554840486375,-0.181632025380318
-0.223261408269662,-0.178232267958003,-0.790576418977998,0.191215739197767
-0.144277768310182,-0.129160003535316,-0.477378657646748,0.0721715056987683
0.770085760320262,0.197988425949267,1.15686292386986,-0.211459621519327
-0.230623232531288,-0.184775236547695,-1.00809881724666,-0.642686155163378
-0.211906730171222,-0.178232267958003,-0.233902558271223,-0.277210633560654
0.763597372835439,0.00497085255336298,0.329072706250448,-0.427522746580722
-0.0531907901578585,-0.142245940714699,-0.297129280901078,-0.374313962522047
-0.176345375687095,-0.168417815073466,-0.762792660294266,-0.311550615456212
5.86010096548152,3.04745124675998,0.0926998933696011,-0.0436431435336228
0.145578464906047,-0.0768162548177827,-0.517910449612303,-0.31995207216236
-0.227004708741675,-0.184775236547695,-0.943488848098325,-0.642686155163378
6.40013444691064,3.17176764996413,0.574889213534452,-0.0712563450244209
2.0203481179727,0.773769661842133,-0.201290083047442,-0.16219476616507
-0.0933688818908011,-0.158603362188928,0.27568999546756,-0.429711210920064
5.7420622239307,2.22303720445884,0.610017168680002,-0.187618407385271
4.61807386886751,2.06600595830624,-0.200281955370896,-0.11871661828816
0.958748104109732,0.0867579599245087,-0.264477390052485,-0.385237293917034
1.98977783078459,0.894814580751428,0.720137233701937,-0.0940726496632481
0.139838737515626,-0.116074066355933,-0.287797996700889,-0.434140746828513
0.798534843907563,0.247060690371954,-0.268495699866692,-0.169603312914428
0.783935972066712,0.119472802872967,0.31752308569358,-0.304588758106603
1.93263011024519,0.626552868574071,-0.407975075795567,-0.219510624703091
-0.0145100186137213,-0.161874846483774,-0.613400653338362,-0.523864698312034
-0.16074829038704,-0.145517425009545,-0.865245819996224,-0.0216333457265812
-0.231371892625691,-0.184775236547695,-0.957888943613801,-0.642686155163378
-0.215026147231233,-0.184775236547695,-0.867583063850487,-0.642686155163378
0.460015704555162,-0.0310154746899411,-0.141561985069404,-0.391854117892498
0.506183077043326,0.0867579599245087,-0.174700661261044,-0.227426406686935
1.61282747325285,0.672353648701912,0.993991185535224,-0.118127686378513
-0.0563102072178696,-0.152060393599237,0.0263812561990183,-0.432583122872245
-0.179589569429507,-0.181503752252849,-0.606704611119196,-0.572369012052165
-0.230498455848888,-0.184775236547695,-1.03158848816748,-0.642686155163378
1.52461035879574,0.577480604151383,1.25694561197598,-0.152763609584274
-0.20853775974641,-0.178232267958003,-0.84224203654529,-0.329421422361043
-0.232120552720093,-0.184775236547695,-1.11469060125708,-0.642686155163378
1.12370287824312,0.194716941654421,-0.106041436847001,-0.326653760447826
0.0720849989721859,-0.014658053215712,-0.246392236775116,-0.0112739742812312
-0.116452568134883,-0.16514633077862,-0.189299113000218,-0.451077629274572
0.713437146510461,0.459707169536933,0.0354592443781272,0.126895911109342
-0.202423702308788,-0.155331877894083,0.0366983136066665,0.476774581174378
0.783686418701911,1.01913098395557,-0.140985677307519,0.69549027868185
-0.226131271964872,-0.184775236547695,-0.845996335825155,-0.642686155163378
-0.230124125801686,-0.184775236547695,-0.763809855679077,-0.642686155163378
-0.230748009213688,-0.184775236547695,-0.959796130113735,-0.642686155163378
0.0567374670369315,0.0736720227451254,-0.557355700604398,0.367541863297025
-0.164741144223854,-0.0768162548177827,-0.512873978683808,1.16641767677011
-0.192691121081553,-0.122617034945624,0.104407110023035,1.1372721604904
-0.230997562578489,-0.184775236547695,-0.728681059024916,-0.642686155163378
-0.227753368836078,-0.181503752252849,-0.831329530077834,0.203128623402926
-0.22825247556568,-0.184775236547695,-0.817984153608088,-0.642686155163378
-0.228127698883279,-0.181503752252849,-0.468174547789195,0.282423758893517
-0.223011854904861,-0.181503752252849,-0.168840201737787,-0.237158521604191
-0.229999349119286,-0.184775236547695,-0.851266085316965,-0.642686155163378
-0.21153240012402,-0.178232267958003,-0.698873356423735,-0.28385564304434
1.17872939518171,1.21869152594117,0.106352033006485,0.480503806822388
-0.231870999355292,-0.184775236547695,-1.03826092060533,-0.642686155163378
0.0203026757760022,0.0115138211430546,-0.662270243900033,0.235322265493685
-0.0843849607579692,-0.155331877894083,0.571983665321874,-0.417659419311701
0.522528822437784,0.312490376268871,-0.455395049922886,0.101317585242167
-0.21702257414964,-0.178232267958003,-0.759184928720476,-0.153371820455599
-0.212530613583224,-0.184775236547695,-0.856962701247899,-0.642686155163378
-0.126684256091719,-0.171689299368312,-0.00982863001322297,-0.502551162264819
-0.229874572436885,-0.184775236547695,-0.88826629504946,-0.642686155163378
-0.223885291681664,-0.181503752252849,-0.785271585533255,-0.19414801501458
-0.195810538141565,-0.161874846483774,0.194017770583265,0.0694259436295586
-0.231746222672892,-0.184775236547695,-0.827380246855824,-0.642686155163378
-0.230997562578489,-0.181503752252849,-1.01221365884341,2.64659353926114
-0.230997562578489,-0.184775236547695,-0.606943854254858,-0.642686155163378
0.371049930003647,0.590566541330766,-0.463406281013292,0.808706808884511
-0.232120552720093,-0.184775236547695,-1.11469060125708,-0.642686155163378
-0.22276230154006,-0.174960783663158,-0.284781870071256,0.541454534829448
-0.202049372261587,-0.178232267958003,-0.778053210502876,-0.397013812841215
-0.222138418128058,-0.184775236547695,-0.341647688795634,-0.642686155163378
0.0144381717031814,-0.0473728961641703,-0.679894656705592,-0.0134615982339917
-0.229625019072084,-0.184775236547695,-1.00641609847247,-0.642686155163378
-0.23112233926089,-0.184775236547695,-1.00449028991567,-0.642686155163378
-0.145899865181387,-0.168417815073466,1.30689288470602,-0.428478360302158
-0.180213452841509,-0.168417815073466,-0.902842454588347,-0.28687464975688
-0.229749795754485,-0.184775236547695,0.825619464443662,-0.642686155163378
-0.227878145518478,-0.181503752252849,-0.913676455840458,0.228005528654877
-0.216398690737638,-0.168417815073466,-0.736774831269711,0.532056592845378
-0.189197373974341,-0.142245940714699,-0.482882871167531,0.476051415324031
-0.142780448121376,-0.0277439903950953,0.819689189533102,1.34190718002013
-0.221888864763257,-0.16514633077862,-0.76237728780301,1.52342486311618
-0.229001135660082,-0.181503752252849,-0.718227066979632,0.541454534829448
-0.232120552720093,-0.184775236547695,-1.11469060125708,-0.642686155163378
-0.226755155376874,-0.181503752252849,-0.935499602827997,0.0457677343673348
-0.229749795754485,-0.184775236547695,-0.764843370184663,-0.642686155163378
-0.207414769604806,-0.178232267958003,-0.23951547995376,-0.343660728397513
-0.221514534716056,-0.184775236547695,-0.566286293507939,-0.642686155163378
-0.122940955619706,-0.0735447705229369,-0.706702073725569,0.507621943686796
-0.229250689024883,-0.184775236547695,-0.829076365330046,-0.642686155163378
-0.220391544574452,-0.178232267958003,-0.459506372469501,-0.0128240860182578
-0.215400477278434,-0.158603362188928,-0.704236565039875,1.12468800900502
-0.218270340973644,-0.178232267958003,0.162712117461294,-0.109289447959402
-0.231371892625691,-0.184775236547695,-0.467452989693807,-0.642686155163378
-0.220516321256852,-0.184775236547695,-0.221741682210744,-0.642686155163378
-0.230623232531288,-0.181503752252849,-0.695483322593324,1.82427361565501
-0.186701840326332,-0.171689299368312,-0.192905916449672,-0.317372778791723
-0.211906730171222,-0.174960783663158,-0.613583680944819,-0.0944728727592919
-0.232120552720093,-0.184775236547695,-1.11469060125708,-0.642686155163378
-0.22550738855287,-0.184775236547695,-0.266652839624461,-0.642686155163378
0.277592194885715,0.292861470499796,-0.126064796267645,0.415358769799612
-0.224259621728865,-0.184775236547695,-0.620880410340856,-0.642686155163378
2.13102503526189,4.44437504065915,0.461963237703985,1.56909783071213
1.4559831834755,4.47708988360761,0.0767737834711577,2.47543137613934
-0.018378095768135,0.266689596141029,-0.368712582049519,1.74218563729153
-0.0491979363210444,0.443349748062704,-0.405936541744738,3.23444570838749
1.47869253967238,3.44330084643633,0.145018712126894,1.751763602699
-0.0340999577505908,0.165273583000809,-0.644755963533283,1.3532661735895
-0.0890016980067856,0.0278712426172838,-0.517059037576375,1.03493252072009
-0.218769447703246,-0.184775236547695,-0.350114648516119,-0.642686155163378
-0.131425770022936,-0.135702972125008,-0.57201349370772,-0.0924349051667117
0.0971651121346749,0.175088035885346,0.0316626575078595,0.591261134522212
0.797287077083559,0.796670051906054,0.0448286302724825,0.433805381193737
0.561084817299521,0.453164200947242,1.0166989839731,0.265397196058115
-0.196060091506365,-0.184775236547695,-0.618353403182075,-0.642686155163378
-0.226006495282472,-0.184775236547695,-0.50286895309874,-0.642686155163378
1.52086705832373,1.80101573042372,0.448597479239098,0.636361105897277
0.423081806564631,-0.0768162548177827,0.41803424221655,-0.456642340795814
-0.0868804944059781,-0.16514633077862,2.01473981148871,-0.490090705422035
0.441548755559897,0.0736720227451254,1.31220932490066,-0.20951744563646
-0.13816371087256,-0.168417815073466,0.982193095876606,-0.446115655496575
0.688481810030373,0.502236465369929,-0.152130447779704,0.19991870014461
8.78237086729989,3.6984766214343,1.7906616668194,-0.156294363682485
-0.160873067069441,-0.155331877894083,2.06442919403437,-0.17608080446568
0.106398586632308,0.181631004475038,0.0131266186224102,0.57942734722509
0.0329051206984469,0.00824233684820881,-0.000135990706323558,0.179633768442751
0.286326562653746,0.0671290541554337,0.373543802504388,-0.0940770508947403
1.23974519287553,0.394277483640017,1.29204549539795,-0.198482819013984
0.189499857111002,-0.0604588333435536,2.58697957036137,-0.309767050252699
-0.0458289658962324,-0.112802582061087,1.97068938417563,-0.206465539291942
-0.140409691155768,-0.171689299368312,2.31575336636523,-0.481578578293606
3.09729566377092,0.662539195817375,1.07319244918234,-0.355337994622826
1.17236578437929,0.430263810883321,1.66226854866026,-0.148242192568648
-0.0670410019043077,-0.135702972125008,-0.211872843689949,-0.307045370018019
-0.16361815408225,-0.174960783663158,2.44108604051223,-0.480918301339222
0.0624771944273518,-0.0833592234074744,2.94603791624858,-0.253991095974712
-0.173725065356686,-0.152060393599237,0.863177256616616,-0.0101323677740479
-0.174972832180691,-0.174960783663158,1.48956872582367,-0.448776653526998
-0.128930236374927,-0.145517425009545,3.64706230667043,-0.213130886725835
-0.144402544992582,-0.16514633077862,2.71173317884988,-0.390024557014127
-0.0943670953500046,-0.155331877894083,2.10388505839782,-0.401353134105058
0.0148125017503827,-0.0571873490487078,2.58370148634208,-0.0592919294215866
0.102904839525095,0.0933009285142004,-0.0273501046858985,0.294482919784389
-0.0027810104680797,0.0344142112069754,0.244182797096042,0.436440969830085
4.44176441663569,1.61781260991236,0.883744697434452,-0.207224090860661
-0.15226347598381,-0.168417815073466,1.44738096914581,-0.411408676649154
0.124491205580372,0.148916161526579,0.288753669132656,0.413842452073049
0.0654718348049625,0.0311427269121296,2.92067846915661,0.176530674391407
-0.169482658155071,-0.16514633077862,1.65259926457039,-0.288859255763131
-0.0818894271099604,-0.152060393599237,10.1120871511879,-0.396809766045267
0.583669396814001,0.201259910244113,0.28387587201296,-0.108392023092586
2.11667571678584,1.20887707305663,0.803711968602658,0.027261695900349
0.575808465822773,-0.0702732862280911,0.617334666746956,-0.482667143002186
-0.117201228229286,-0.16514633077862,0.628014952967262,-0.449829365262267
-0.1777179191935,-0.161874846483774,2.98391277858244,-0.167400327758001
-0.122691402254905,-0.135702972125008,2.60953601176986,-0.136354617253105
1.07678684566055,0.66581068011222,0.928184224628694,0.0910521179494313
0.838712935640506,0.426992326588475,0.728843371251109,0.00236834561924399
0.333492148601113,0.201259910244113,1.09638564290595,0.127932648163081
19.6147337732119,8.11498041947617,3.48281297283511,-0.170508389285339
-0.0146347952961218,-0.132431487830162,0.729362842778158,-0.370938435142076
-0.0165064455321284,-0.119345550650779,0.416507442080607,-0.300052853660824
0.291816736679366,0.0671290541554337,0.450066373544689,-0.0998257531066526
-0.0763992530843409,-0.135702972125008,1.20951989232472,-0.28687464975688
4.30975068665602,1.05184582690403,0.93672307216422,-0.335265014492164
1.17286489110889,0.237246237487417,1.2386355502437,-0.303533959317298
5.05678868418747,3.5054590480384,1.10924130398889,0.145120659609965
0.782937758607508,0.404091936524554,0.0385853024572191,0.0123394262708835
2.26665728903117,1.98421885093509,0.498312689332993,0.337396334431703
1.9089225405891,1.27757824324839,0.74453224216482,0.128499357434666
-0.00877029122330095,-0.0604588333435536,0.771641833851447,-0.014231599021934
0.356076728115593,0.00169936825851715,0.893835526816682,-0.284731025074329
0.671137851176711,0.482607559600854,0.195972202528567,0.191561326389794
0.787679272538725,0.381191546460633,0.245636985429268,-0.016060866503281
0.31552430633545,0.00824233684820881,0.1875806618951,-0.244735023302039
0.656289425971059,0.587295057035921,0.58847530556541,0.338554023341913
0.00258438687513934,-0.0113865689208662,0.000833833207978051,0.191437403709825
0.0742062025729934,0.0115138211430546,3.22587325526313,0.0808213947304058
-0.0813903203803586,-0.155331877894083,3.28356839167585,-0.422130149163059
-0.103974899894839,-0.184775236547695,-0.27422598488805,-0.642686155163378
-0.156880213232626,-0.168417815073466,1.99317135401072,-0.397217521251101
0.942901465444875,0.436806779473012,0.221930566211619,-0.0453973925568235
-0.120320645289297,-0.161874846483774,0.97085494529827,-0.411408676649154
-0.0247417065705576,-0.119345550650779,0.647393720507225,-0.28644647706686
-0.106220880178047,-0.132431487830162,1.99598659975986,-0.173254761707352
-0.120819752018898,-0.109531097766241,2.69527868013922,0.120633235807334
-0.181211666300713,-0.174960783663158,2.80947972609484,-0.425013234208815
